,logFC,AveExpr,t,P.Value,adj.P.Val,B
GCC2-AS1,0.837257077,3.270607788,2.266384582,0.031346948,0.133559211,-3.867912052
TMEM54,-0.803303353,4.3832342,-2.26577259,0.031389061,0.133661957,-3.869068736
MRTO4,-0.533200008,6.51384347,-2.265326573,0.031419784,0.133737928,-3.869911587
PTCD1,-0.688681865,9.548382953,-2.265200659,0.031428463,0.133737928,-3.87014951
CSNK1G1,-0.485981317,7.126854888,-2.265115067,0.031434363,0.133737928,-3.870311238
VDAC2,-0.763440829,10.60479577,-2.264836333,0.031453585,0.133780752,-3.87083788
ASAH1,-0.807654055,12.34786797,-2.264427156,0.031481823,0.133793676,-3.871610902
PLPPR2,-0.7989334,5.646336367,-2.264254004,0.031493779,0.133793676,-3.871937997
NDUFV3,-0.592490867,9.047950835,-2.264098576,0.031504515,0.133793676,-3.872231593
CD99L2,-0.597627591,9.419946753,-2.264090942,0.031505042,0.133793676,-3.872246012
SDHAP1,0.737217368,6.403869541,2.264024398,0.031509639,0.133793676,-3.872371707
CARNMT1,-0.654814051,6.56809854,-2.263602246,0.031538819,0.133827593,-3.873169048
PENK,1.508484092,3.678923387,2.263483405,0.031547038,0.133827593,-3.873393491
RPS11,-0.702482293,10.86658544,-2.262657362,0.03160422,0.13403125,-3.874953334
CSTB,-0.581200873,7.461504106,-2.262031126,0.031647633,0.134117378,-3.87613562
USP27X-DT,-0.982412436,2.080503605,-2.261943261,0.031653728,0.134117378,-3.876301485
EIF3D,-0.614376863,9.286656331,-2.261821414,0.031662183,0.134117378,-3.876531491
CHM,-0.56591315,7.631309457,-2.261805576,0.031663282,0.134117378,-3.876561387
ZNF528,0.54158239,6.867674505,2.261702616,0.031670428,0.134117378,-3.876755734
CYP2J2,0.528258816,10.0426192,2.261181711,0.031706604,0.134200629,-3.877738897
PPP1R18,-0.653367029,7.282175123,-2.261045041,0.031716101,0.134200629,-3.877996825
KIAA1755,0.86012285,6.362342459,2.261022852,0.031717643,0.134200629,-3.878038699
PEX2,-0.793353948,7.507977216,-2.260599712,0.031747066,0.13428623,-3.878837189
SPTLC2,-0.647852046,8.310263732,-2.260349374,0.031764485,0.13432102,-3.879309543
NPY6R,-0.677196102,9.450219425,-2.260028158,0.031786848,0.134376692,-3.879915583
CIBAR1,-0.643534382,7.437590024,-2.259695782,0.031810003,0.134435679,-3.880542619
FAM83G,-0.774556769,3.704672455,-2.259507092,0.031823155,0.13444172,-3.880898558
PRXL2C,-0.847002713,7.236218038,-2.259268438,0.031839796,0.13444172,-3.88134872
PDCD10,-0.622901493,7.444127753,-2.259138086,0.031848889,0.13444172,-3.881594584
CUTC,-0.717200517,7.398903396,-2.259024718,0.031856799,0.13444172,-3.881808404
EPHB3,-1.038231651,4.287095941,-2.258979789,0.031859934,0.13444172,-3.881893141
COX5A,-0.68909827,10.20857549,-2.258782712,0.031873691,0.13444172,-3.882264822
IGF1R,0.513585672,9.953787681,2.258751831,0.031875846,0.13444172,-3.882323061
NKAPD1,-0.608137813,7.77923911,-2.258322658,0.031905823,0.13447678,-3.883132384
TIMM10,-0.890168774,6.270242856,-2.258255333,0.031910528,0.13447678,-3.883259334
CCDC180,0.663895333,6.103810785,2.258237529,0.031911772,0.13447678,-3.883292905
SLC25A4,-0.706954243,13.44311381,-2.258042674,0.031925393,0.134495386,-3.883660314
KCNIP3,-0.777399258,4.449841017,-2.257552596,0.031959675,0.134600993,-3.884584285
STN1,-0.630335681,7.830606647,-2.257374858,0.031972116,0.134614585,-3.884919349
PCNA,-0.739064389,6.913827967,-2.257222745,0.031982766,0.134620633,-3.885206094
NMRAL1,-0.795562629,5.503749643,-2.256785794,0.032013379,0.134710677,-3.886029704
RNF125,-0.824207044,5.773680114,-2.256647703,0.032023059,0.134712611,-3.88628997
TNFAIP3,-0.685256796,5.932362048,-2.256328334,0.032045457,0.134755914,-3.886891857
HPF1,-0.746411284,6.165108658,-2.256237929,0.0320518,0.134755914,-3.887062226
SLC30A4,-0.735580677,5.254481152,-2.255451489,0.032107025,0.134914682,-3.888544075
CLIP1,-0.571854976,10.50529885,-2.255437156,0.032108032,0.134914682,-3.888571078
SLC16A3,-0.985186292,4.969680075,-2.255213662,0.032123742,0.134924348,-3.88899213
CCDC124,-0.478111866,6.620277556,-2.25514169,0.032128803,0.134924348,-3.889127715
HNRNPF,-0.613012104,9.041679233,-2.25484967,0.032149343,0.134971811,-3.889677814
NLK,-0.549756426,7.835772162,-2.254611466,0.032166107,0.135003396,-3.890126499
NINJ2,-0.73278455,4.712122623,-2.254169719,0.032197216,0.135059088,-3.890958496
TCF3,-0.571001802,6.478084278,-2.254062927,0.032204741,0.135059088,-3.891159613
DCUN1D4,-0.641287208,7.968678319,-2.253927726,0.03221427,0.135059088,-3.891414225
CUTA,-0.625317991,7.764594248,-2.253803006,0.032223062,0.135059088,-3.891649088
CDHR1,-0.82100826,2.396276953,-2.253767043,0.032225597,0.135059088,-3.89171681
PIGC,-0.575574704,5.933817477,-2.253331917,0.032256291,0.135148958,-3.89253613
IFIT3,-0.763171983,7.169303521,-2.252726592,0.032299035,0.135260972,-3.893675747
RUVBL2,-0.54557413,7.831452816,-2.252691108,0.032301542,0.135260972,-3.893742544
NDUFAF4,-0.847516187,7.933682367,-2.252485094,0.032316102,0.135282498,-3.894130344
WDR44,-0.561709213,7.815649547,-2.252356381,0.032325202,0.135282498,-3.894372623
ZFP91,-0.629732338,10.05131511,-2.252068145,0.032345588,0.135329049,-3.894915138
P2RY2,-0.542002802,5.997564929,-2.251042845,0.032418198,0.135555202,-3.896844563
TMEM39A,-0.526647395,7.009728202,-2.249870486,0.032501403,0.135864236,-3.899049998
LDLRAD2,0.921258735,2.849756335,2.249496194,0.032528008,0.135936557,-3.899753948
IMPDH2,-0.60988409,8.400513422,-2.248956768,0.032566386,0.135979958,-3.900768336
APEH,-0.58872482,8.758623045,-2.248947001,0.032567081,0.135979958,-3.900786702
BNC2,-0.740026781,6.432011769,-2.248635644,0.032589251,0.135979958,-3.901372129
NUTF2,-0.678331586,7.810975874,-2.248607892,0.032591228,0.135979958,-3.901424308
UBE2Q2P1,0.642942264,5.576619746,2.248399164,0.032606099,0.135979958,-3.901816734
ITFG1,-0.749128526,9.020540239,-2.248343265,0.032610083,0.135979958,-3.901921825
CYSTM1,-0.739180292,8.398834273,-2.248304409,0.032612852,0.135979958,-3.901994873
CSGALNACT1,-0.644255276,8.664005255,-2.247446387,0.032674059,0.136194178,-3.903607719
NECTIN2,-0.524745953,7.591678935,-2.247322939,0.032682874,0.136194178,-3.903839733
RB1,-0.624595187,8.795056501,-2.246910855,0.032712314,0.136277988,-3.904614161
SLC39A6,-0.81980098,7.621984353,-2.246759392,0.032723141,0.136284231,-3.90489878
RPL4,-0.789496202,11.78494477,-2.24642703,0.03274691,0.13630557,-3.905523287
MRE11,-0.475652372,7.02667401,-2.246426837,0.032746923,0.13630557,-3.905523649
PSMD13,-0.634889826,8.445007435,-2.246091929,0.03277089,0.136319118,-3.906152878
LRWD1,-0.50555635,5.357545445,-2.246062662,0.032772985,0.136319118,-3.906207861
SNAPC5,-0.669578989,6.866249861,-2.245787139,0.032792715,0.136319118,-3.906725464
PAX8-AS1,-1.235370037,5.913601164,-2.245757809,0.032794816,0.136319118,-3.906780562
DMC1,0.823407712,3.611635836,2.245729689,0.032796831,0.136319118,-3.906833385
DLGAP4,0.645018354,7.652770198,2.245259326,0.032830542,0.136404062,-3.907716902
NXN,-0.507395044,6.4992853,-2.245184046,0.03283594,0.136404062,-3.907858293
EXOC4,-0.502544217,8.496864665,-2.244474339,0.032886872,0.136547396,-3.909191118
OSBPL6,-0.509956972,6.154145686,-2.244442803,0.032889137,0.136547396,-3.909250337
CAPN2,-0.525751651,9.791396156,-2.244123644,0.032912066,0.136590335,-3.909849615
RPL14,-0.690836274,10.07277624,-2.244032826,0.032918593,0.136590335,-3.910020131
TNFRSF21,-0.602309361,6.690430225,-2.243908553,0.032927526,0.136590335,-3.910253455
FAM107A,-0.69388973,8.910009724,-2.243635256,0.03294718,0.136618277,-3.91076654
GALNT10,-0.625372644,7.568763575,-2.243275702,0.032973053,0.136635891,-3.911441498
REL,-0.500943955,5.811266409,-2.243098752,0.032985793,0.136635891,-3.911773645
C2orf69,-0.777264664,6.54555923,-2.243096487,0.032985956,0.136635891,-3.911777894
EIF1AX,-0.760633853,9.365244366,-2.242863682,0.033002724,0.136635891,-3.912214857
MTRES1,-0.622974984,6.795345588,-2.242846336,0.033003974,0.136635891,-3.912247412
PCM1,-0.60447971,11.15756289,-2.242584327,0.033022855,0.136675331,-3.912739148
RAB6A,-0.68581262,9.743305386,-2.242286009,0.033044365,0.136725452,-3.913298979
PITPNM1,-0.543568125,7.830403419,-2.242156847,0.033053682,0.136725452,-3.913541354
EGF,-0.786423746,7.303575125,-2.241902295,0.033072051,0.136746799,-3.914018994
ARPC5L,-0.528054101,7.148805056,-2.241526927,0.033099155,0.136746799,-3.914723266
PCMTD1,-0.754191306,9.606527914,-2.24144671,0.03310495,0.136746799,-3.914873761
SUMF1,-0.639195347,6.614308362,-2.241437125,0.033105642,0.136746799,-3.914891742
SYNPO2L,0.602681121,12.01220172,2.241172538,0.033124762,0.136777612,-3.915388104
TIMM17B,-0.667351985,7.415153493,-2.241074833,0.033131825,0.136777612,-3.915571387
APOOL,-0.642528332,8.071170064,-2.240820291,0.033150233,0.136814943,-3.916048851
PAWR,-0.591999433,5.36942972,-2.240371877,0.033182682,0.136824091,-3.916889888
PSMB5,-0.73315849,8.238534533,-2.240311123,0.033187081,0.136824091,-3.917003828
AARSD1P1,1.021107406,3.077591019,2.240064963,0.033204908,0.136824091,-3.917465463
ERG,-0.55341859,7.662610019,-2.239993512,0.033210085,0.136824091,-3.917599453
STBD1,-0.736493015,8.922402567,-2.2399498,0.033213252,0.136824091,-3.917681422
NAPA,-0.50393593,9.057156754,-2.23994483,0.033213612,0.136824091,-3.917690742
SMOC2,0.871635719,9.207184905,2.239810429,0.033223352,0.136824091,-3.917942767
TRAM1,-0.79786544,8.663267073,-2.23975499,0.03322737,0.136824091,-3.918046721
ITGA1,-0.581339803,9.536687479,-2.239344658,0.033257125,0.136904652,-3.918816086
TAF2,-0.480796742,7.636453078,-2.239145882,0.033271548,0.136904652,-3.919188754
PILRB,0.806143002,6.236484224,2.239030324,0.033279935,0.136904652,-3.919405392
CCT2,-0.825672233,8.961078543,-2.238881571,0.033290734,0.136904652,-3.919684252
S100A4,-0.920473192,7.615042076,-2.238721241,0.033302378,0.136904652,-3.919984798
SNX19,-0.51178009,9.764587882,-2.238710502,0.033303158,0.136904652,-3.920004928
PECR,-0.794776087,3.978669767,-2.23817793,0.033341861,0.137011093,-3.921003156
DMXL2,-0.618517935,7.889997899,-2.238096168,0.033347806,0.137011093,-3.921156392
HEBP2,-0.699005822,8.525295079,-2.23788228,0.033363364,0.137036476,-3.921557238
NUP42,-0.58646716,6.35267618,-2.23755075,0.033387491,0.137055347,-3.922178503
RAB35,-0.548243179,7.066633462,-2.237493166,0.033391684,0.137055347,-3.922286407
VPS37B,-0.493112093,6.753826277,-2.237432497,0.033396101,0.137055347,-3.922400086
PPP4R3A,-0.479662387,8.526754947,-2.236943426,0.033431731,0.137107099,-3.923316426
ADAMTS19,-1.020864589,2.065448114,-2.236909367,0.033434213,0.137107099,-3.923380236
SRSF4,-0.444387549,8.236350118,-2.236601058,0.033456693,0.137147085,-3.923957817
PRSS23,-1.26269622,7.001053934,-2.236422712,0.033469703,0.137147085,-3.924291903
SCAND1,-0.519552302,5.739758902,-2.236195749,0.033486267,0.137147085,-3.924717036
SMPD4BP,0.772985977,6.118902024,2.235954725,0.033503864,0.137147085,-3.925168473
SEC24A,-0.543182066,7.488876986,-2.235813326,0.033514192,0.137147085,-3.925433296
DENND4C,-0.594656422,9.265050435,-2.235652023,0.033525977,0.137147085,-3.925735384
TMEM123,-0.811260341,9.265698324,-2.235631628,0.033527467,0.137147085,-3.925773579
GUCY1A1,-0.740558006,10.40364719,-2.235596647,0.033530023,0.137147085,-3.92583909
GRN,-0.639415928,9.39137807,-2.235306534,0.033551231,0.137147085,-3.926382367
PHAX,-0.573994665,7.368422617,-2.235224147,0.033557256,0.137147085,-3.926536639
PCYT2,-0.507720999,7.740168392,-2.235153791,0.033562401,0.137147085,-3.92666838
SNORA63D,1.201422685,2.418707325,2.23504874,0.033570086,0.137147085,-3.926865083
HAX1,-0.736690916,9.341697085,-2.23499936,0.033573699,0.137147085,-3.926957541
MYO1B,-0.658801785,8.836019879,-2.234537749,0.033607488,0.137189516,-3.927821793
CLIC6,1.198021566,6.337489966,2.234506898,0.033609747,0.137189516,-3.927879548
LY75,-0.849037673,8.151158129,-2.234413396,0.033616596,0.137189516,-3.928054591
ITIH5,0.708158571,8.768889199,2.23409133,0.033640195,0.137229622,-3.928657484
TEX14,-0.843778043,2.007621967,-2.234022922,0.033645209,0.137229622,-3.928785533
TBC1D4,-0.512431707,10.64431562,-2.23388262,0.033655496,0.137233265,-3.929048148
LIMK1,-0.623820224,6.258031754,-2.233099458,0.033712966,0.13735795,-3.930513849
RMND1,-0.589759604,6.350864286,-2.232873854,0.033729538,0.13735795,-3.930936007
RSU1P3,1.192194976,2.64547064,2.232762646,0.03373771,0.13735795,-3.931144091
TRIP10,-0.494514287,8.62913837,-2.232726372,0.033740375,0.13735795,-3.931211963
SMIM26,-0.803930339,7.336520799,-2.232654621,0.033745649,0.13735795,-3.931346213
FASTKD3,-0.553992923,5.333058752,-2.232650144,0.033745978,0.13735795,-3.931354591
TBX18,-0.737885865,5.324620356,-2.232569788,0.033751885,0.13735795,-3.931504937
NMT2,-0.568188702,7.196095045,-2.232436366,0.033761695,0.137359611,-3.931754563
CLEC14A,-0.5768033,8.355168119,-2.23215141,0.033782655,0.137382557,-3.932287668
RNASET2,-0.729389006,5.101790733,-2.232055328,0.033789725,0.137382557,-3.932467411
EMC7,-0.829569312,7.135191925,-2.231890544,0.033801853,0.137382557,-3.932775664
SLC30A5,-0.752639437,7.857482869,-2.231848507,0.033804948,0.137382557,-3.932854299
SLC38A3,0.493298557,5.963920499,2.230832542,0.033879818,0.137596715,-3.934754443
CCDC167,-0.724321425,5.340776736,-2.230682927,0.033890856,0.137596715,-3.935034217
BACH2,0.533593502,5.805590947,2.230592427,0.033897535,0.137596715,-3.935203442
SPOP,-0.613817807,8.392038503,-2.230494878,0.033904735,0.137596715,-3.935385841
MSX2,-0.780224673,2.824124814,-2.229798984,0.033956138,0.137757901,-3.936686885
PRODH,-1.095205723,6.075301956,-2.229701959,0.03396331,0.137757901,-3.936868262
LIG4,-0.641844925,7.168258361,-2.228702368,0.034037283,0.137981327,-3.938736556
ADGRL1,-0.54419306,7.32836496,-2.22822844,0.034072406,0.138080705,-3.939622155
STOML2,-0.68821395,8.56011131,-2.228116587,0.0340807,0.138080705,-3.939831148
CIAPIN1,-0.613547037,7.713198158,-2.227013584,0.034162588,0.13835432,-3.94189169
STT3B,-0.709996189,10.16358549,-2.22679421,0.034178895,0.13835432,-3.942301424
USP1,-0.710965296,7.68475107,-2.226791485,0.034179098,0.13835432,-3.942306514
TFB2M,-0.691659924,6.343442456,-2.226405075,0.03420784,0.13835432,-3.943028159
ITGA4,-1.058238861,4.795030448,-2.226397571,0.034208398,0.13835432,-3.943042173
MIA3,-0.563493839,9.635986355,-2.226176616,0.034224843,0.13835432,-3.94345478
SLC35F5,-0.710517086,8.83389296,-2.226077205,0.034232244,0.13835432,-3.943640411
FABP5,-0.677270851,7.775123065,-2.226046885,0.034234502,0.13835432,-3.943697025
MAP3K20-AS1,0.746655807,4.521168509,2.225975105,0.034239847,0.13835432,-3.943831054
SOS1,-0.506402878,8.978480903,-2.225933701,0.034242931,0.13835432,-3.943908365
WDR83,-0.469247449,4.709356761,-2.225657031,0.034263542,0.138381461,-3.944424935
KIF20B,-0.511440197,5.897037767,-2.225513181,0.034274264,0.138381461,-3.944693501
SMAP1,-0.543365918,6.784607075,-2.22539122,0.034283356,0.138381461,-3.944921191
RIPOR3,-0.629380356,6.373308235,-2.225335165,0.034287535,0.138381461,-3.945025837
CTBP1,-0.470724665,8.882551194,-2.224759269,0.034330502,0.138516606,-3.946100845
WDR7,-0.501894998,8.65476406,-2.22454754,0.034346311,0.138542131,-3.946496027
OSER1,-0.55789035,7.383204542,-2.224185436,0.034373362,0.138566964,-3.947171815
NUBP1,-0.622943386,6.587196771,-2.224139301,0.03437681,0.138566964,-3.94725791
TDRD7,-0.614539724,6.749777069,-2.224084316,0.03438092,0.138566964,-3.947360519
HDDC3,-0.436783259,5.560909836,-2.22374052,0.034406627,0.138632043,-3.94800205
CTSZ,-0.655855632,8.970856806,-2.22356223,0.034419966,0.138632043,-3.948334716
BBIP1,-0.566008585,5.893280771,-2.223487817,0.034425534,0.138632043,-3.948473555
GPX7,-0.613835218,5.075288603,-2.223238039,0.034444231,0.138669114,-3.948939567
CLTB,-0.583294648,9.41996501,-2.222516925,0.034498261,0.138848372,-3.95028475
GPR52,1.262811561,3.556993015,2.222235556,0.034519363,0.138879663,-3.950809541
TMEM131,-0.475338031,9.156812275,-2.222159799,0.034525047,0.138879663,-3.950950831
DAPP1,-0.798181733,2.736736567,-2.221212145,0.034596216,0.139098503,-3.952717957
SNORA49,0.813874191,5.403382679,2.221088801,0.034605489,0.139098503,-3.952947922
SAR1B,-0.72207341,8.156660944,-2.221055246,0.034608012,0.139098503,-3.953010483
GAPDH,-0.673391086,14.06453522,-2.220265146,0.034667468,0.139276532,-3.954483345
SPCS3,-0.806627861,9.866554993,-2.220213311,0.034671372,0.139276532,-3.95457996
MAPKAPK3,-0.665222767,10.96198137,-2.219997175,0.034687654,0.139303637,-3.954982801
RAB3A,-0.585273905,6.248209631,-2.21982637,0.034700526,0.139317035,-3.955301133
INHBA,1.050794552,5.410725725,2.219332541,0.034737766,0.139407587,-3.956221394
ETAA1,-0.514462346,6.427628827,-2.219225303,0.034745858,0.139407587,-3.956421217
CSMD2,-1.041208675,3.529860894,-2.219147807,0.034751706,0.139407587,-3.956565614
OAZ1,-0.611766899,10.86264663,-2.218832211,0.034775533,0.139437183,-3.957153629
PEX11B,-0.55951167,6.786046072,-2.218797268,0.034778172,0.139437183,-3.957218729
RWDD2B,-0.791877272,6.563961049,-2.218662463,0.034788355,0.139439743,-3.957469876
CYRIB,-0.616914759,6.969186943,-2.218206126,0.034822845,0.139539703,-3.95831997
CLCC1,-0.539748924,8.204854871,-2.217816923,0.034852285,0.139599015,-3.959044906
MCCC1,-0.563682994,8.498957158,-2.217666459,0.034863672,0.139599015,-3.95932514
MTO1,-0.600747026,7.17691503,-2.217631592,0.034866311,0.139599015,-3.959390077
CACUL1,-0.634570929,8.846947188,-2.217416797,0.034882574,0.139625866,-3.959790099
ZBTB14,-0.562884018,6.307768144,-2.216680917,0.034938342,0.139810787,-3.961160354
CCDC77,-0.474170296,4.79497979,-2.216162923,0.034977646,0.13991017,-3.962124704
DCLRE1A,-0.713741111,6.67247853,-2.216101222,0.034982331,0.13991017,-3.962239561
DSTN,-0.867655129,11.08323771,-2.215270909,0.035045423,0.140094045,-3.963785004
POLR3GL,-0.63942276,7.637733327,-2.215243815,0.035047484,0.140094045,-3.963835426
TMEM9B,-0.715431426,8.065743876,-2.214428339,0.035109552,0.14030376,-3.965352852
RPL11,-0.726010042,10.75282695,-2.21425974,0.035122396,0.140316711,-3.965666532
PUSL1,-0.600553724,4.480114701,-2.213749037,0.03516133,0.140419029,-3.966616595
RPRD1A,-0.680518194,8.975118096,-2.213671699,0.03516723,0.140419029,-3.966760453
DNHD1,0.672246511,6.830292419,2.213501052,0.03518025,0.140425823,-3.967077867
DHX9,-0.661704414,9.590716855,-2.213236424,0.035200449,0.140425823,-3.967570059
CREB3,-0.584813639,6.915106119,-2.212990542,0.035219227,0.140425823,-3.968027348
TNFAIP6,-1.151199921,4.449759716,-2.212752012,0.035237452,0.140425823,-3.968470931
HMGN5,-0.974072627,2.793133355,-2.212716526,0.035240164,0.140425823,-3.968536919
PGM2L1,-0.793309758,5.820304588,-2.212598717,0.035249169,0.140425823,-3.968755988
RALY,-0.479648344,8.795338704,-2.212499293,0.03525677,0.140425823,-3.968940863
TGFB2,1.120976144,7.662717793,2.212472059,0.035258852,0.140425823,-3.968991503
PSMD4,-0.589204733,9.173133054,-2.212374401,0.03526632,0.140425823,-3.969173087
FAM216A,-0.725881971,4.923293265,-2.212216171,0.035278423,0.140425823,-3.969467287
ACSL1,-0.86567947,11.54610536,-2.212139744,0.035284271,0.140425823,-3.969609384
MBD4,-0.534436483,7.137852041,-2.211570835,0.035327824,0.140530383,-3.97066702
UBXN10,-1.103331902,3.579386684,-2.211391325,0.035341577,0.140530383,-3.971000701
TMEM115,-0.489938068,7.272911236,-2.211352292,0.035344568,0.140530383,-3.971073255
NRBF2,-0.550372966,6.129159372,-2.21127702,0.035350337,0.140530383,-3.971213166
BCL7B,-0.566421312,8.019222735,-2.211113265,0.035362889,0.140530383,-3.971517535
BST2,-0.591549211,7.04538768,-2.211043271,0.035368256,0.140530383,-3.971647626
DIABLO,-0.599264619,7.191801996,-2.210745668,0.035391082,0.140550991,-3.972200723
USP47,-0.585645849,10.35829565,-2.210631597,0.035399835,0.140550991,-3.972412712
FUT2,0.792541551,2.65423491,2.210599436,0.035402303,0.140550991,-3.972472476
SSC5D,0.857132666,5.464139432,2.210359779,0.0354207,0.140566003,-3.972917824
